KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T000847001,T000847002,T000847003,T000847004,T000847005,T000847006,T000847007,T000847008,T000847009,T000847010,T000847011,T000847012,T000847013,T000847014,T000847015,T000847016,T000847017,T000847018,T000847019,T000847020,T000847021,T000847022,T000847023,T000847024,T000847025,T000847026,T000847027,T000847028,T000847029,T000847030,T000847031,T000847032,T000847033,T000847034,T000847035,T000847036,T000847037,T000847038,T000847039,T000847040,T000847041
533837144,0,,,149,80,69,19,13,6,130,67,63,94,49,45,124,64,60,36,18,18,11,3,8,0,0,0,54,54,9,19,12,6,7,0,1,45,41,4,4,26,2,4,9
533837171,0,,,110,56,54,8,5,3,102,51,51,59,32,27,101,51,50,43,19,24,24,8,16,0,0,0,37,37,8,11,8,4,2,1,3,28,18,10,3,29,0,7,4
533837172,0,,,38,20,18,1,0,1,37,20,17,24,14,10,34,19,15,13,6,7,8,4,4,0,0,0,16,16,3,9,0,3,1,0,0,13,10,3,0,10,0,2,3
533837174,0,,,37,17,20,4,1,3,33,16,17,22,11,11,32,15,17,11,5,6,3,0,3,0,0,0,12,12,2,2,5,2,0,0,1,10,9,1,1,8,0,1,0
533837181,1,,533837083,71,32,39,6,4,2,72,31,41,47,19,28,67,29,38,25,12,13,10,3,7,0,0,0,24,24,5,5,8,3,3,2,0,21,15,6,1,18,0,4,1
533837183,0,,,17,7,10,0,0,0,17,7,10,5,2,3,17,7,10,12,5,7,6,2,4,0,0,0,9,9,3,4,2,0,0,0,0,6,5,1,0,9,0,3,2
533837194,0,,,16,7,9,6,2,4,10,5,5,8,4,4,10,5,5,2,1,1,1,1,0,0,0,0,4,4,0,2,0,0,1,0,1,4,2,2,1,2,0,0,0
533837201,0,,,168,73,95,11,4,7,157,69,88,98,46,52,148,66,82,59,23,36,31,13,18,0,0,0,53,53,8,12,15,8,3,5,2,45,24,21,2,35,0,4,4
533837203,1,,533837301;533837302,52,23,29,8,3,5,52,24,28,33,17,16,49,23,26,19,7,12,13,4,9,0,0,0,19,19,6,8,3,3,1,0,2,16,10,6,2,14,0,3,2
533837211,0,,,44,22,22,0,0,0,44,22,22,29,14,15,39,21,18,15,8,7,6,4,2,0,0,0,18,18,3,8,5,1,0,1,0,15,13,2,0,9,0,2,5
533837214,0,,,24,11,13,2,1,1,22,10,12,14,6,8,21,10,11,8,4,4,3,1,2,0,0,0,10,10,3,3,1,3,0,0,0,7,7,0,0,4,1,0,3
533837221,0,,,252,121,131,18,9,9,231,111,120,119,60,59,222,107,115,112,51,61,60,25,35,0,0,0,90,90,10,37,19,14,5,5,0,79,59,20,4,70,0,8,29
533837222,0,,,100,48,52,15,6,9,85,42,43,59,30,29,81,40,41,26,12,14,7,2,5,1,0,1,37,37,7,15,3,6,6,0,0,30,22,8,4,20,0,1,6
533837223,0,,,316,155,161,26,13,13,290,142,148,171,93,78,276,133,143,119,49,70,64,21,43,0,0,0,110,110,14,46,18,14,9,8,1,94,65,29,4,77,0,9,21
533837224,0,,,12,5,7,2,1,1,10,4,6,6,2,4,10,4,6,4,2,2,3,1,2,0,0,0,5,5,2,0,2,1,0,0,0,3,3,0,1,3,0,2,0
533837231,0,,,85,42,43,11,5,6,72,36,36,49,26,23,69,35,34,23,10,13,14,7,7,0,0,0,31,31,5,12,5,5,3,1,0,25,19,6,1,16,0,2,5
533837232,0,,,157,76,81,11,7,4,144,68,76,89,44,45,135,63,72,55,24,31,32,10,22,1,0,1,71,71,29,19,10,8,3,1,1,42,29,13,2,37,2,7,11
533837234,0,,,63,36,27,2,1,1,53,29,24,37,21,16,50,27,23,16,8,8,9,5,4,0,0,0,25,25,9,3,7,3,3,0,0,15,11,4,0,9,4,0,1
533837241,0,,,72,42,30,11,2,9,61,40,21,54,37,17,60,40,20,7,3,4,3,1,2,0,0,0,39,39,22,4,11,1,1,0,0,17,17,0,7,4,11,1,1
533837242,0,,,91,38,53,17,5,12,74,33,41,50,24,26,71,33,38,24,9,15,13,6,7,2,1,1,31,31,6,6,7,8,4,0,0,23,19,4,4,14,2,2,3
533837243,0,,,121,55,66,6,3,3,111,48,63,52,25,27,107,45,62,59,23,36,35,12,23,0,0,0,57,57,20,21,10,3,2,0,1,37,32,5,1,42,1,11,13
533837244,0,,,268,133,135,13,5,8,249,123,126,139,76,63,234,115,119,110,47,63,60,23,37,0,0,0,115,114,44,31,23,10,5,0,1,70,56,14,3,63,4,17,17
533837251,0,,,83,41,42,5,2,3,78,39,39,47,24,23,73,36,37,31,15,16,14,7,7,0,0,0,31,31,7,11,7,0,4,1,1,24,18,6,1,22,0,4,5
533837252,0,,,29,18,11,5,4,1,24,14,10,12,9,3,23,13,10,12,5,7,4,2,2,0,0,0,11,11,2,5,1,2,0,1,0,9,8,1,1,6,0,0,4
533837253,0,,,360,197,163,29,17,12,324,176,148,208,128,80,290,151,139,116,48,68,59,26,33,2,1,1,178,178,80,52,22,15,4,5,0,95,81,14,5,81,12,26,23
533837272,2,533837274,,7,2,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533837274,1,,533837272,171,82,89,51,22,29,127,62,65,114,56,58,120,56,64,13,6,7,7,4,3,0,0,0,48,48,3,9,13,18,8,1,0,49,42,7,22,7,0,1,2
533837281,1,,533837283,46,23,23,5,2,3,45,24,21,21,12,9,42,22,20,24,12,12,11,5,6,0,0,0,16,16,2,5,5,3,1,1,0,15,12,3,1,15,0,2,5
533837283,2,533837281,,4,3,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533837292,0,,,99,48,51,3,1,2,96,47,49,57,29,28,91,44,47,39,18,21,21,10,11,0,0,0,36,36,7,10,9,5,5,0,0,29,21,8,0,25,0,3,6
533837293,0,,,83,47,36,5,4,1,78,43,35,43,24,19,71,38,33,35,19,16,21,11,10,0,0,0,33,33,7,12,8,3,2,1,0,26,22,4,0,22,0,4,9
533837294,0,,,141,76,65,19,12,7,122,64,58,76,41,35,117,60,57,46,23,23,26,10,16,2,1,1,46,46,6,13,10,11,3,2,1,40,30,10,5,31,0,5,8
533837301,2,533837203,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533837302,2,533837203,,7,3,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533837321,0,,,306,141,165,31,13,18,275,128,147,155,77,78,265,121,144,120,51,69,68,26,42,3,1,2,106,106,16,40,18,15,10,3,4,90,62,28,6,79,1,12,20
533837322,0,,,50,24,26,6,3,3,44,21,23,24,13,11,43,21,22,20,8,12,12,5,7,2,1,1,18,18,3,5,7,1,1,0,1,15,12,3,0,11,0,2,3
533837323,1,,533837324,174,84,90,11,4,7,168,83,85,96,52,44,155,75,80,72,31,41,37,13,24,1,0,1,60,60,11,17,13,14,3,4,0,51,31,20,2,47,0,6,8
533837324,2,533837323,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533837342,0,,,198,93,105,31,18,13,167,75,92,113,53,60,159,69,90,54,22,32,27,7,20,0,0,0,84,84,29,20,18,12,4,0,1,55,42,13,13,39,2,19,5
533837344,0,,,152,71,81,11,4,7,141,67,74,70,38,32,134,64,70,71,29,42,34,11,23,0,0,0,79,79,38,22,8,9,2,0,0,41,36,5,0,50,1,25,15
533837351,0,,,914,463,451,62,34,28,835,417,418,513,269,244,762,370,392,322,148,174,161,66,95,3,2,1,427,427,177,114,69,43,16,6,2,245,193,52,19,213,31,45,60
533837352,0,,,269,128,141,19,11,8,245,114,131,171,87,84,197,91,106,74,27,47,44,16,28,2,2,0,151,151,87,29,22,9,3,0,1,64,57,7,4,49,15,11,14
533837353,0,,,400,213,187,39,16,23,353,189,164,226,132,94,334,178,156,127,57,70,56,22,34,1,0,1,186,186,86,39,27,20,11,2,1,100,81,19,11,87,6,38,18
533837354,0,,,855,363,492,64,31,33,781,326,455,489,207,282,667,293,374,292,119,173,175,70,105,1,0,1,453,451,235,120,47,23,16,6,4,214,176,38,20,207,44,69,65
533837361,2,533837363,,6,4,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533837362,0,,,69,29,40,5,1,4,64,28,36,29,14,15,64,28,36,35,14,21,22,9,13,0,0,0,34,34,14,10,7,2,0,1,0,20,19,1,2,25,0,12,5
533837363,1,,533837361,435,211,224,31,18,13,405,193,212,234,118,116,379,178,201,171,75,96,96,42,54,7,7,0,168,168,36,62,36,18,14,4,1,134,102,32,6,116,8,16,31
533837364,0,,,190,107,83,12,5,7,174,98,76,116,70,46,164,92,72,58,28,30,36,13,23,0,0,0,92,92,51,18,4,8,8,2,1,41,28,13,3,39,17,8,12
533837371,0,,,195,87,108,4,1,3,191,86,105,96,47,49,184,81,103,95,39,56,53,17,36,0,0,0,88,88,24,37,17,6,3,0,1,64,51,13,1,67,0,18,21
533837372,0,,,1185,579,606,195,103,92,969,464,505,794,385,409,883,429,454,175,79,96,71,32,39,3,1,2,389,388,37,118,88,105,31,8,1,346,319,27,43,107,0,14,44
533837373,0,,,161,76,85,13,9,4,146,67,79,87,42,45,144,67,77,59,25,34,40,16,24,1,0,1,65,65,13,25,17,4,5,1,0,51,43,8,4,42,0,12,10
533837374,0,,,150,63,87,6,1,5,144,62,82,78,32,46,140,61,79,66,30,36,40,17,23,1,0,1,60,60,11,24,13,9,2,1,0,49,37,12,1,46,0,9,12
533837381,0,,,143,70,73,0,0,0,143,70,73,76,38,38,135,66,69,67,32,35,36,16,20,0,0,0,53,53,5,25,12,6,3,1,1,47,36,11,0,39,0,3,13
533837382,0,,,355,172,183,94,46,48,255,123,132,192,93,99,235,112,123,63,30,33,31,14,17,0,0,0,120,120,18,28,31,29,12,2,0,100,92,8,25,40,1,7,19
533837383,0,,,739,358,381,86,44,42,653,314,339,397,204,193,620,298,322,256,110,146,146,57,89,8,7,1,291,291,72,91,59,46,17,3,3,218,175,43,21,175,3,39,46
533837384,0,,,326,161,165,47,24,23,276,135,141,200,99,101,265,129,136,76,36,40,30,11,19,7,3,4,128,128,25,49,26,18,7,3,0,101,90,11,9,55,0,17,19
533837391,0,,,548,270,278,55,28,27,493,242,251,336,167,169,473,233,240,157,75,82,74,26,48,3,0,3,209,209,35,77,48,36,8,4,1,173,147,26,16,110,0,20,33
533837392,0,,,409,195,214,42,17,25,356,173,183,236,112,124,335,164,171,120,61,59,65,28,37,14,6,8,177,177,55,57,34,22,6,1,2,119,106,13,15,88,5,30,30
533837393,0,,,253,131,122,30,14,16,223,117,106,174,94,80,213,111,102,49,23,26,13,4,9,0,0,0,93,93,19,23,26,16,8,1,0,72,57,15,12,35,3,4,6
533837394,0,,,49,25,24,2,1,1,47,24,23,27,15,12,45,23,22,20,9,11,6,1,5,1,0,1,20,20,4,9,4,1,1,1,0,16,10,6,0,14,0,2,1
533837412,2,533837413,,14,8,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533837413,1,,533837412,22,10,12,3,2,1,33,16,17,16,8,8,32,15,17,17,8,9,7,4,3,0,0,0,9,9,2,2,5,1,1,1,0,10,7,3,1,11,0,2,2
533837421,1,,533837422;533837424,107,55,52,10,5,5,155,61,94,68,38,30,150,59,91,87,23,64,69,13,56,0,0,0,40,40,15,10,5,5,4,0,3,27,15,12,4,24,0,5,4
533837422,2,533837421,,55,9,46,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533837424,2,533837421,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533837433,2,533837434,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533837434,1,,533837433,30,13,17,3,2,1,29,12,17,16,6,10,26,12,14,13,6,7,2,1,1,0,0,0,10,10,4,3,3,1,0,0,1,8,5,3,1,8,0,2,1
533837441,0,,,19,10,9,2,2,0,17,8,9,10,3,7,16,8,8,7,5,2,5,3,2,0,0,0,5,5,0,1,1,1,2,0,0,5,2,3,0,5,0,0,0
533837442,0,,,91,46,45,7,4,3,82,41,41,48,24,24,79,39,40,34,17,17,13,5,8,1,0,1,45,45,17,17,6,3,2,0,0,28,23,5,1,22,0,6,8
533837443,0,,,42,20,22,2,1,1,40,19,21,21,11,10,40,19,21,19,8,11,7,2,5,0,0,0,15,15,2,7,1,4,0,0,1,12,9,3,1,11,0,1,4
533837452,0,,,100,44,56,9,4,5,88,39,49,56,25,31,81,37,44,32,14,18,15,5,10,0,0,0,47,47,19,14,7,4,2,1,0,27,20,7,2,21,5,5,4
533837461,0,,,227,118,109,23,12,11,202,104,98,149,78,71,192,98,94,53,26,27,25,9,16,1,0,1,92,92,25,28,18,15,5,0,1,66,58,8,5,36,2,8,10
533837462,0,,,273,137,136,31,15,16,232,115,117,179,89,90,211,102,109,53,26,27,19,7,12,0,0,0,102,102,17,40,20,16,7,0,2,83,78,5,6,35,0,7,21
533837463,0,,,89,48,41,11,7,4,78,41,37,51,25,26,74,39,35,27,16,11,7,4,3,0,0,0,33,33,4,15,6,4,3,1,0,29,27,2,4,17,0,1,10
533837464,0,,,135,70,65,4,4,0,131,66,65,74,38,36,119,62,57,57,28,29,23,11,12,0,0,0,52,52,8,22,11,7,2,2,0,44,35,9,1,35,1,3,15
533837471,0,,,388,190,198,55,29,26,294,148,146,228,114,114,269,135,134,66,34,32,29,15,14,2,1,1,150,150,36,44,28,32,8,2,0,102,93,9,19,45,0,15,13
533837472,0,,,455,221,234,21,9,12,432,210,222,269,139,130,416,205,211,163,71,92,93,38,55,1,0,1,172,172,32,61,41,19,14,3,2,139,103,36,7,105,2,14,31
533837473,0,,,236,116,120,13,7,6,223,109,114,132,66,66,217,106,111,91,43,48,47,19,28,0,0,0,82,82,12,29,15,16,5,3,2,70,49,21,3,61,0,4,18
533837474,0,,,207,100,107,10,6,4,197,94,103,123,58,65,185,88,97,74,36,38,31,12,19,0,0,0,76,76,10,29,20,10,4,2,1,66,53,13,2,50,0,6,17
533837481,0,,,136,69,67,7,4,3,129,65,64,76,45,31,127,65,62,53,20,33,26,10,16,0,0,0,60,60,19,24,6,6,3,2,0,40,34,6,0,38,0,11,10
533837482,0,,,182,93,89,16,9,7,166,84,82,119,67,52,153,77,76,47,17,30,34,11,23,1,1,0,66,66,16,16,13,14,4,2,1,50,39,11,5,33,1,8,7
533837483,0,,,97,45,52,16,4,12,81,41,40,65,35,30,76,38,38,16,6,10,6,2,4,0,0,0,35,35,8,12,5,6,1,1,2,27,23,4,4,14,0,3,2
533837484,0,,,163,87,76,7,4,3,156,83,73,106,60,46,148,79,69,50,23,27,19,8,11,0,0,0,46,45,12,7,15,5,4,2,0,33,24,9,1,28,0,6,5
533837491,0,,,143,69,74,20,8,12,123,61,62,82,45,37,115,55,60,41,16,25,20,7,13,3,0,3,49,49,8,17,7,10,4,2,1,41,33,8,5,28,0,5,9
533837492,0,,,35,20,15,2,0,2,33,20,13,17,13,4,33,20,13,16,7,9,6,2,4,0,0,0,13,13,2,4,4,2,1,0,0,11,9,2,1,11,0,2,1
533837493,0,,,219,116,103,14,7,7,200,106,94,117,69,48,192,100,92,83,37,46,45,21,24,0,0,0,86,86,19,31,19,10,3,3,1,66,54,12,3,56,0,12,17
533837494,0,,,19,7,12,1,0,1,18,7,11,11,4,7,17,6,11,7,3,4,5,2,3,0,0,0,5,5,1,2,0,0,0,1,1,3,2,1,1,4,0,0,2
533837512,1,,533837514,44,22,22,7,4,3,47,21,26,33,16,17,44,18,26,14,5,9,10,3,7,0,0,0,16,16,1,10,3,6,0,0,0,19,16,3,3,9,0,1,4
533837513,0,,,74,37,37,3,1,2,71,36,35,44,25,19,68,35,33,27,11,16,19,8,11,1,1,0,28,28,5,11,4,6,1,1,0,23,17,6,0,18,0,5,3
533837514,2,533837512,,10,3,7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533837524,2,533837533,,5,4,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533837531,2,533837534,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533837532,2,533837534,,36,11,25,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533837533,1,,533837524,23,11,12,1,1,0,27,14,13,16,10,6,24,13,11,11,4,7,8,2,6,0,0,0,7,7,1,2,1,1,2,1,0,7,4,3,0,7,0,1,1
533837534,1,,533837531;533837532,72,40,32,4,2,2,106,50,56,45,26,19,105,49,56,61,24,37,43,13,30,0,0,0,26,26,7,7,5,6,3,1,0,22,15,7,1,23,0,5,6
533837544,0,,,18,8,10,1,0,1,17,8,9,11,4,7,17,8,9,6,4,2,4,2,2,1,1,0,6,6,0,3,1,1,1,0,0,6,4,2,1,4,0,0,2
533837552,0,,,219,112,107,24,12,12,195,100,95,125,67,58,187,95,92,70,33,37,47,20,27,2,1,1,70,70,7,23,14,12,8,6,0,63,39,24,6,48,0,7,9
533837553,0,,,44,22,22,1,1,0,43,21,22,21,13,8,41,19,22,22,8,14,12,3,9,1,0,1,17,17,5,3,6,1,1,1,0,12,8,4,0,15,0,4,2
533837554,0,,,273,142,131,24,14,10,249,128,121,165,90,75,230,116,114,84,38,46,39,17,22,1,1,0,92,92,15,30,18,10,12,5,2,77,54,23,5,56,0,6,15
533837561,0,,,251,117,134,23,13,10,228,104,124,129,59,70,219,101,118,99,45,54,49,18,31,0,0,0,93,93,21,27,19,15,8,2,1,72,53,19,7,71,0,16,14
533837562,0,,,80,45,35,8,6,2,72,39,33,44,26,18,70,38,32,28,13,15,18,7,11,0,0,0,27,27,3,8,8,4,3,1,0,23,15,8,2,17,0,2,1
533837563,0,,,228,107,121,19,8,11,209,99,110,137,66,71,198,94,104,72,33,39,36,14,22,0,0,0,86,86,20,22,22,14,6,2,0,66,51,15,6,52,1,12,12
533837564,0,,,270,130,140,25,9,16,245,121,124,138,71,67,235,117,118,107,50,57,56,23,33,1,0,1,108,108,25,41,22,9,7,3,1,82,64,18,5,73,0,16,20
533837572,0,,,14,4,10,1,0,1,13,4,9,9,3,6,13,4,9,4,1,3,0,0,0,0,0,0,5,5,1,0,3,1,0,0,0,4,3,1,0,3,0,1,0
533837574,0,,,97,19,78,0,0,0,97,19,78,3,3,0,97,19,78,94,16,78,90,13,77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533837581,1,,533837582;533837583,230,121,109,22,14,8,221,112,109,173,88,85,212,107,105,48,24,24,14,3,11,4,4,0,83,83,15,28,21,14,8,1,1,72,63,9,8,35,4,3,10
533837582,2,533837581,,9,4,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533837583,2,533837581,,6,2,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533837591,0,,,19,10,9,4,3,1,15,7,8,13,6,7,15,7,8,2,1,1,1,0,1,0,0,0,6,6,2,0,1,2,0,1,0,4,2,2,1,2,0,0,0
533837602,2,533837604,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533837604,1,,533837602,54,22,32,6,3,3,53,22,31,28,12,16,51,22,29,25,10,15,13,5,8,0,0,0,18,18,3,5,6,4,1,0,1,16,8,8,1,16,0,2,2
533837611,0,,,56,28,28,6,3,3,50,25,25,35,19,16,48,23,25,15,6,9,9,3,6,0,0,0,16,16,1,4,4,2,3,2,0,15,8,7,1,12,0,1,1
533837621,2,533837623,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533837622,0,,,41,22,19,3,2,1,38,20,18,25,14,11,36,18,18,13,6,7,7,2,5,1,0,1,14,14,3,2,3,5,1,0,0,11,7,4,0,11,0,3,0
533837623,1,,533837621,7,2,5,0,0,0,11,4,7,7,2,5,10,4,6,4,2,2,3,1,2,0,0,0,2,2,1,1,1,0,1,0,0,3,2,1,0,3,0,0,1
533837624,0,,,36,15,21,6,2,4,30,13,17,17,7,10,29,13,16,13,6,7,9,4,5,2,0,2,10,10,1,2,2,3,0,1,1,9,2,7,2,9,0,1,2
533837633,2,533837634,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533837634,1,,533837633,38,28,10,1,1,0,39,28,11,11,7,4,37,26,11,28,21,7,19,14,5,0,0,0,7,6,1,5,0,0,1,0,0,6,6,0,0,3,0,0,3
533837642,0,,,38,18,20,2,1,1,36,17,19,19,8,11,35,16,19,17,9,8,7,3,4,0,0,0,13,13,1,5,4,1,1,1,0,12,9,3,1,11,0,1,2
533837644,1,,533837742,27,14,13,2,1,1,31,16,15,22,12,10,29,14,15,9,4,5,2,1,1,0,0,0,9,9,1,5,3,2,1,0,0,11,10,1,1,5,0,0,2
533837651,0,,,166,85,81,7,4,3,159,81,78,85,49,36,155,79,76,74,32,42,36,14,22,0,0,0,61,61,13,16,20,4,3,5,0,48,35,13,1,49,0,10,11
533837652,0,,,47,23,24,2,0,2,45,23,22,22,10,12,43,23,20,23,13,10,9,5,4,0,0,0,18,18,2,9,4,1,1,1,0,16,13,3,0,14,0,2,6
533837661,0,,,205,96,109,33,16,17,172,80,92,95,46,49,159,73,86,77,34,43,39,17,22,2,1,1,80,79,20,33,15,9,1,1,0,59,49,10,1,51,2,12,23
533837662,0,,,39,21,18,7,5,2,32,16,16,20,12,8,29,14,15,12,4,8,9,3,6,0,0,0,15,15,4,6,1,1,2,1,0,11,8,3,1,9,0,2,2
533837663,0,,,57,30,27,4,3,1,53,27,26,31,17,14,50,26,24,22,10,12,14,6,8,0,0,0,26,26,9,10,3,1,3,0,0,17,14,3,0,14,0,5,5
533837742,2,533837644,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533837752,2,533837754,,8,5,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533837754,1,,533837752,73,34,39,6,3,3,75,36,39,46,23,23,71,34,37,29,13,16,10,2,8,0,0,0,23,23,3,4,9,8,1,1,0,22,13,9,0,17,0,2,3
533837761,2,533837762,,7,5,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533837762,1,,533837761,89,41,48,10,5,5,86,41,45,51,25,26,81,37,44,35,16,19,18,7,11,0,0,0,30,30,3,16,6,4,3,2,0,31,25,6,1,24,0,2,7
533837763,0,,,16,8,8,1,0,1,15,8,7,11,5,6,13,7,6,4,3,1,1,1,0,0,0,0,4,4,0,1,1,0,1,1,0,4,3,1,0,3,0,0,1
533837764,0,,,25,14,11,2,2,0,23,12,11,12,8,4,23,12,11,11,4,7,8,3,5,0,0,0,8,8,0,3,2,2,1,0,0,8,5,3,1,7,0,0,1
533837773,0,,,24,12,12,0,0,0,24,12,12,13,9,4,22,11,11,11,3,8,9,2,7,0,0,0,8,8,1,2,3,1,0,1,0,7,4,3,0,7,0,1,0
533837851,2,533837853,,8,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533837852,0,,,22,11,11,0,0,0,22,11,11,11,7,4,21,10,11,11,4,7,7,2,5,0,0,0,8,8,1,3,2,1,1,0,0,7,5,2,0,7,0,1,3
533837853,1,,533837851,13,5,8,0,0,0,21,9,12,13,7,6,21,9,12,8,2,6,6,1,5,0,0,0,6,6,2,4,1,2,0,0,0,7,5,2,0,7,0,2,1
533837854,0,,,16,8,8,0,0,0,16,8,8,8,5,3,16,8,8,8,3,5,2,0,2,0,0,0,6,6,2,0,2,2,0,0,0,4,3,1,0,4,0,1,0
533837862,2,533837864,,7,2,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533837863,2,533837864,,8,5,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533837864,1,,533837862;533837863,32,19,13,3,3,0,44,23,21,26,14,12,41,20,21,18,9,9,10,5,5,0,0,0,11,11,2,4,6,2,1,1,0,14,12,2,0,12,0,2,2
533837871,0,,,39,21,18,4,2,2,35,19,16,26,14,12,35,19,16,9,5,4,4,1,3,0,0,0,12,12,2,3,2,3,0,1,1,10,7,3,1,7,0,0,1
533837873,0,,,106,46,60,12,7,5,94,39,55,58,27,31,89,36,53,36,12,24,15,3,12,0,0,0,34,34,3,12,10,4,1,2,2,31,18,13,3,23,0,2,3
533837874,0,,,13,7,6,0,0,0,13,7,6,9,4,5,13,7,6,4,3,1,2,1,1,0,0,0,5,5,0,3,1,1,0,0,0,5,4,1,0,3,0,0,0
533837883,0,,,48,23,25,2,0,2,46,23,23,23,13,10,45,22,23,23,10,13,11,4,7,0,0,0,17,17,4,5,1,5,1,1,0,13,8,5,1,15,0,3,4
533837884,0,,,43,23,20,1,1,0,42,22,20,20,12,8,39,22,17,22,10,12,14,7,7,0,0,0,13,13,0,5,4,2,1,0,1,13,8,5,0,12,0,0,3
533837891,0,,,17,10,7,1,0,1,16,10,6,8,6,2,15,9,6,8,4,4,1,1,0,0,0,0,5,5,0,2,1,1,0,1,0,5,3,2,0,4,0,0,1
533837892,2,533837894,,11,5,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533837893,0,,,23,13,10,0,0,0,22,12,10,18,11,7,20,11,9,4,1,3,3,1,2,0,0,0,11,11,4,3,3,1,0,0,0,7,6,1,0,2,0,1,0
533837894,1,,533837892,30,16,14,2,1,1,39,20,19,22,12,10,38,20,18,17,8,9,11,5,6,0,0,0,12,12,4,2,3,2,2,1,0,10,5,5,0,10,0,2,1
533837952,0,,,14,7,7,3,2,1,11,5,6,3,1,2,11,5,6,8,4,4,3,1,2,0,0,0,5,5,2,1,1,0,0,0,1,3,2,1,0,5,0,2,1
533837954,0,,,14,8,6,1,1,0,13,7,6,7,4,3,12,6,6,6,3,3,5,3,2,0,0,0,5,5,0,2,2,1,0,0,0,5,5,0,0,3,0,0,2
