KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T000847001,T000847002,T000847003,T000847004,T000847005,T000847006,T000847007,T000847008,T000847009,T000847010,T000847011,T000847012,T000847013,T000847014,T000847015,T000847016,T000847017,T000847018,T000847019,T000847020,T000847021,T000847022,T000847023,T000847024,T000847025,T000847026,T000847027,T000847028,T000847029,T000847030,T000847031,T000847032,T000847033,T000847034,T000847035,T000847036,T000847037,T000847038,T000847039,T000847040,T000847041
,,,,Å@êlå˚ëçêî,Å@êlå˚ëçêîÅ@íj,Å@êlå˚ëçêîÅ@èó,Å@ÇOÅ`ÇPÇSçŒêlå˚ëçêî,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@íj,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@èó,Å@ÇPÇTçŒà»è„êlå˚ëçêî,Å@ÇPÇTçŒà»è„êlå˚Å@íj,Å@ÇPÇTçŒà»è„êlå˚Å@èó,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚ëçêî,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@íj,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@èó,Å@ÇQÇOçŒà»è„êlå˚ëçêî,Å@ÇQÇOçŒà»è„êlå˚Å@íj,Å@ÇQÇOçŒà»è„êlå˚Å@èó,Å@ÇUÇTçŒà»è„êlå˚ëçêî,Å@ÇUÇTçŒà»è„êlå˚Å@íj,Å@ÇUÇTçŒà»è„êlå˚Å@èó,Å@ÇVÇTçŒà»è„êlå˚ëçêî,Å@ÇVÇTçŒà»è„êlå˚Å@íj,Å@ÇVÇTçŒà»è„êlå˚Å@èó,Å@äOçëêlêlå˚ëçêî,Å@äOçëêlêlå˚Å@íj,Å@äOçëêlêlå˚Å@èó,Å@ê¢ë—ëçêî,Å@àÍî ê¢ë—êî,Å@ÇPêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇQêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇRêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇSêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇTêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇUêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇVêlà»è„ê¢ë—ÇÃàÍî ê¢ë—êî,Å@êeë∞ÇÃÇ›ÇÃàÍî ê¢ë—êî,Å@äjâ∆ë∞ÇÃàÍî ê¢ë—êî,Å@äjâ∆ë∞à»äOÇÃàÍî ê¢ë—êî,Å@ÇUçŒñ¢ñûê¢ë—àıÇÃÇ¢ÇÈàÍî ê¢ë—êî,Å@ÇUÇTçŒà»è„ê¢ë—àıÇÃÇ¢ÇÈàÍî ê¢ë—êî,Å@ê¢ë—éÂÇÃîNóÓÇ™ÇQÇOÅ`ÇQÇXçŒÇÃÇPêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@çÇóÓíPêgÇÃàÍî ê¢ë—êî,Å@çÇóÓïvïwÇÃÇ›ÇÃàÍî ê¢ë—êî
523874652,0,,,22,12,10,2,1,1,20,11,9,15,8,7,19,10,9,5,3,2,4,2,2,0,0,0,5,5,0,1,2,0,0,0,2,5,2,3,0,3,0,0,0
523874654,0,,,112,59,53,14,9,5,98,50,48,53,29,24,95,48,47,45,21,24,16,6,10,0,0,0,39,39,5,13,11,3,6,1,0,34,23,11,2,31,0,5,6
523874661,0,,,60,27,33,10,6,4,50,21,29,36,15,21,45,20,25,14,6,8,6,4,2,0,0,0,20,20,5,5,3,2,3,1,1,15,11,4,0,10,0,2,2
523874663,0,,,142,64,78,17,10,7,125,54,71,79,37,42,121,52,69,46,17,29,22,6,16,1,0,1,47,47,8,12,9,12,1,5,0,39,22,17,3,32,1,6,3
523874671,0,,,196,93,103,34,20,14,162,73,89,116,55,61,155,69,86,46,18,28,24,6,18,3,1,2,70,70,19,16,13,10,9,0,3,50,37,13,9,35,3,9,5
523874672,0,,,173,91,82,24,19,5,149,72,77,92,43,49,140,68,72,57,29,28,18,5,13,2,0,2,63,63,16,14,15,12,3,2,1,46,32,14,2,42,0,9,5
523874673,0,,,75,35,40,5,1,4,70,34,36,42,20,22,67,32,35,28,14,14,13,5,8,0,0,0,31,31,7,10,11,1,1,1,0,24,20,4,0,20,0,3,3
523874674,0,,,288,139,149,34,16,18,254,123,131,170,86,84,240,118,122,84,37,47,35,13,22,2,2,0,104,104,23,28,20,23,6,2,2,81,59,22,6,62,2,16,11
523874683,0,,,108,51,57,14,8,6,94,43,51,61,30,31,90,43,47,33,13,20,23,7,16,3,3,0,36,36,5,10,11,3,4,3,0,29,21,8,4,22,0,4,5
523874692,2,523874693,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523874693,1,,523874692;523874694;523874792;523874794,10,7,3,0,0,0,21,13,8,8,6,2,21,13,8,13,7,6,5,3,2,3,3,0,5,5,5,2,4,0,0,0,0,6,4,2,0,8,2,2,2
523874694,2,523874693,,4,3,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523874701,2,523874801,,10,3,7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,5,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523874752,0,,,90,47,43,8,6,2,82,41,41,53,28,25,77,38,39,29,13,16,22,8,14,0,0,0,28,28,4,11,1,3,6,2,1,23,14,9,1,21,0,3,5
523874754,0,,,66,29,37,6,5,1,60,24,36,19,8,11,57,24,33,41,16,25,35,13,22,0,0,0,16,15,4,5,0,5,1,0,0,11,9,2,1,10,0,4,4
523874761,0,,,389,184,205,41,14,27,348,170,178,218,115,103,331,160,171,130,55,75,58,24,34,0,0,0,134,134,24,41,30,17,11,9,2,110,79,31,7,92,0,18,13
523874762,0,,,101,51,50,16,11,5,85,40,45,58,27,31,78,35,43,27,13,14,10,3,7,0,0,0,32,32,6,8,5,8,1,2,2,26,18,8,6,20,0,4,3
523874763,0,,,110,58,52,19,12,7,91,46,45,52,28,24,89,45,44,39,18,21,18,9,9,1,0,1,37,37,6,15,5,5,2,2,2,31,24,7,4,23,0,1,10
523874764,0,,,179,49,130,0,0,0,179,49,130,13,6,7,179,49,130,166,43,123,148,31,117,0,0,0,8,5,0,2,2,1,0,0,0,5,5,0,0,4,0,0,1
523874771,0,,,149,72,77,24,11,13,125,61,64,73,39,34,116,56,60,52,22,30,23,8,15,0,0,0,51,51,11,13,10,7,6,4,0,40,27,13,5,38,0,9,9
523874772,0,,,301,122,179,23,15,8,274,104,170,110,57,53,265,100,165,164,47,117,120,25,95,1,1,0,76,75,24,21,11,10,3,4,2,50,35,15,3,39,0,9,10
523874773,0,,,137,63,74,10,6,4,127,57,70,72,35,37,123,54,69,55,22,33,21,5,16,1,0,1,58,58,20,15,12,6,3,2,0,38,30,8,2,40,3,12,6
523874774,0,,,139,70,69,17,10,7,118,57,61,99,47,52,110,50,60,19,10,9,6,4,2,0,0,0,27,24,14,2,2,4,1,0,1,10,8,2,2,4,6,0,2
523874781,1,,523874782,81,37,44,9,4,5,226,98,128,98,54,44,226,98,128,128,44,84,72,13,59,1,1,0,33,33,5,17,6,4,1,0,1,28,26,2,3,24,0,5,9
523874782,2,523874781,,154,65,89,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523874783,0,,,56,21,35,4,0,4,52,21,31,32,15,17,50,20,30,20,6,14,10,2,8,0,0,0,17,17,2,4,4,3,2,2,0,15,8,7,1,12,0,2,3
523874784,0,,,21,12,9,7,6,1,14,6,8,8,4,4,14,6,8,6,2,4,6,2,4,0,0,0,7,7,1,3,0,2,0,1,0,6,5,1,1,4,0,1,1
523874792,2,523874693,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523874794,2,523874693,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523874801,1,,523874701,2,1,1,0,0,0,12,4,8,5,3,2,12,4,8,7,1,6,7,1,6,0,0,0,2,2,5,1,0,0,1,0,0,1,1,0,0,6,0,4,1
523874854,2,523874861,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523874861,1,,523874854,75,38,37,5,4,1,72,35,37,44,24,20,70,34,36,28,11,17,15,5,10,0,0,0,32,32,8,13,8,2,1,1,0,25,17,8,1,23,0,7,4
523874862,1,,523874864,154,73,81,23,11,12,133,64,69,95,48,47,125,60,65,38,16,22,17,5,12,0,0,0,58,58,13,23,8,9,5,1,1,47,37,10,5,29,0,3,8
523874863,0,,,53,26,27,11,7,4,42,19,23,31,14,17,41,19,22,11,5,6,4,1,3,0,0,0,18,18,4,6,3,1,3,0,1,14,10,4,4,8,0,2,2
523874864,2,523874862,,3,3,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523874871,0,,,148,74,74,17,9,8,131,65,66,75,41,34,126,61,65,56,24,32,25,11,14,0,0,0,53,53,9,17,12,9,3,3,0,44,33,11,4,35,0,6,9
523874873,1,,523874874,11,7,4,0,0,0,19,10,9,13,7,6,18,9,9,6,3,3,2,0,2,0,0,0,5,5,1,3,1,1,1,0,0,6,4,2,0,5,0,1,2
523874874,2,523874873,,8,3,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523874884,2,523874982,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523874892,2,523874894,,7,4,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523874894,1,,523874892,10,7,3,0,0,0,17,11,6,12,9,3,17,11,6,5,2,3,3,1,2,0,0,0,3,3,0,3,1,2,0,0,0,6,6,0,0,4,0,0,0
523874952,0,,,17,9,8,2,2,0,15,7,8,7,3,4,14,7,7,8,4,4,3,2,1,0,0,0,7,7,0,5,1,1,0,0,0,7,7,0,0,4,0,0,4
523874953,0,,,17,9,8,4,3,1,13,6,7,9,4,5,12,5,7,4,2,2,1,1,0,0,0,0,6,6,1,1,2,2,0,0,0,5,5,0,0,2,0,0,1
523874954,0,,,84,36,48,16,5,11,68,31,37,41,20,21,67,30,37,27,11,16,12,4,8,0,0,0,26,26,3,11,2,4,1,4,1,21,13,8,5,18,0,3,5
523874961,0,,,132,70,62,13,6,7,119,64,55,76,43,33,116,61,55,43,21,22,16,9,7,0,0,0,53,53,16,13,12,7,4,1,0,37,32,5,3,28,0,9,5
523874963,0,,,38,19,19,9,6,3,29,13,16,20,9,11,27,13,14,9,4,5,2,0,2,0,0,0,11,11,1,5,1,1,0,1,2,10,7,3,1,6,0,1,3
523874971,1,,523874972,38,18,20,3,1,2,39,19,20,26,12,14,37,18,19,13,7,6,3,2,1,0,0,0,13,13,2,4,3,3,1,1,0,12,10,2,2,8,0,1,4
523874972,2,523874971,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523874973,0,,,79,44,35,10,6,4,69,38,31,49,29,20,67,36,31,20,9,11,10,4,6,0,0,0,33,33,11,9,4,7,2,0,0,22,19,3,1,14,0,4,3
523874974,0,,,14,8,6,2,1,1,12,7,5,5,4,1,12,7,5,7,3,4,0,0,0,0,0,0,6,6,1,3,1,1,0,0,0,5,5,0,1,5,0,1,1
523874982,1,,523874884,11,5,6,2,2,0,11,4,7,6,3,3,11,4,7,5,1,4,4,1,3,0,0,0,4,4,0,3,1,1,0,0,0,5,4,1,0,3,0,0,1
523874991,0,,,24,11,13,2,0,2,22,11,11,14,8,6,22,11,11,8,3,5,7,3,4,1,0,1,7,7,1,1,1,2,2,0,0,6,2,4,0,6,0,1,1
523875001,0,,,1233,600,633,208,101,107,1020,496,524,806,405,401,948,455,493,214,91,123,65,23,42,18,5,13,453,452,97,132,99,73,31,15,5,347,289,58,64,149,10,27,35
523875002,0,,,856,418,438,102,47,55,749,369,380,557,279,278,718,354,364,192,90,102,84,36,48,17,10,7,383,383,125,121,77,45,12,3,0,257,231,26,31,143,6,54,31
523875003,0,,,1292,629,663,185,88,97,1101,536,565,791,388,403,1029,498,531,310,148,162,97,41,56,27,14,13,493,493,117,148,99,86,25,13,5,371,315,56,48,211,17,45,53
523875004,0,,,767,384,383,91,49,42,661,322,339,429,217,212,643,313,330,232,105,127,108,48,60,14,5,9,329,329,114,100,47,41,17,7,3,212,171,41,25,155,16,33,52
523875011,0,,,586,290,296,81,47,34,503,241,262,361,176,185,481,228,253,142,65,77,46,17,29,4,1,3,231,231,59,71,51,27,15,7,1,166,138,28,31,99,10,18,19
523875012,0,,,38,16,22,4,0,4,34,16,18,22,12,10,33,15,18,12,4,8,5,1,4,0,0,0,15,15,3,6,2,3,1,0,0,12,9,3,2,8,0,2,3
523875013,0,,,181,90,91,18,8,10,163,82,81,99,52,47,152,76,76,64,30,34,33,15,18,1,1,0,58,58,7,16,13,13,4,4,1,50,33,17,2,40,0,5,8
523875014,0,,,68,35,33,10,5,5,58,30,28,37,21,16,57,30,27,21,9,12,9,4,5,4,3,1,23,23,2,6,7,7,1,0,0,21,15,6,4,15,0,2,2
523875021,0,,,56,25,31,5,2,3,51,23,28,34,15,19,48,22,26,17,8,9,12,6,6,0,0,0,15,15,0,4,5,1,2,2,1,15,5,10,1,11,0,0,1
523875022,0,,,30,15,15,6,2,4,24,13,11,20,12,8,24,13,11,4,1,3,2,0,2,0,0,0,9,9,1,2,1,3,2,0,0,8,5,3,2,3,0,0,0
523875023,0,,,99,47,52,15,5,10,84,42,42,55,28,27,80,40,40,29,14,15,13,4,9,4,3,1,31,31,4,6,9,7,2,3,0,26,19,7,3,18,1,3,2
523875024,0,,,39,19,20,8,3,5,31,16,15,18,8,10,29,15,14,13,8,5,8,4,4,0,0,0,12,12,0,4,4,2,1,1,0,12,8,4,2,7,0,0,2
523875031,1,,523875032;523875033;523875034,86,49,37,9,6,3,92,53,39,60,34,26,86,48,38,32,19,13,13,6,7,0,0,0,25,25,2,6,10,2,7,1,1,27,16,11,3,22,0,2,5
523875032,2,523875031,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523875033,2,523875031,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523875034,2,523875031,,8,6,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523875043,2,523875132,,9,4,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523875052,0,,,10,4,6,0,0,0,10,4,6,5,2,3,10,4,6,5,2,3,2,1,1,0,0,0,4,4,2,0,0,2,0,0,0,2,0,2,0,3,0,1,0
523875071,0,,,92,49,43,0,0,0,92,49,43,90,49,41,90,49,41,2,0,2,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523875072,1,,523875074,56,15,41,17,10,7,68,26,42,13,12,1,56,15,41,55,14,41,43,7,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523875074,2,523875072,,29,21,8,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523875101,0,,,881,418,463,124,64,60,755,354,401,543,258,285,704,334,370,212,96,116,87,33,54,6,1,5,311,311,63,83,69,53,28,12,3,243,190,53,23,149,6,23,32
523875102,0,,,198,96,102,32,18,14,164,78,86,126,62,64,155,76,79,38,16,22,10,4,6,1,0,1,81,81,23,28,12,10,5,3,0,57,52,5,9,24,2,5,7
523875103,0,,,116,55,61,26,11,15,90,44,46,56,28,28,85,41,44,34,16,18,13,5,8,0,0,0,34,34,3,7,10,7,3,2,2,31,21,10,8,20,0,3,5
523875104,0,,,144,68,76,16,10,6,128,58,70,73,33,40,123,57,66,55,25,30,27,12,15,0,0,0,48,48,3,21,7,11,3,2,1,45,32,13,3,31,0,2,14
523875111,0,,,29,14,15,10,5,5,19,9,10,17,8,9,19,9,10,2,1,1,1,0,1,0,0,0,9,9,1,1,3,3,1,0,0,8,7,1,4,2,0,1,0
523875113,0,,,41,17,24,3,0,3,38,17,21,21,9,12,37,17,20,17,8,9,2,0,2,0,0,0,12,12,2,2,3,2,0,3,0,10,5,5,2,10,0,2,2
523875121,0,,,73,39,34,15,10,5,58,29,29,42,22,20,57,29,28,16,7,9,5,1,4,0,0,0,21,21,2,5,4,4,3,3,0,17,10,7,4,11,0,1,0
523875122,1,,523875123;523875124,35,15,20,4,1,3,38,17,21,27,12,15,36,15,21,11,5,6,7,3,4,0,0,0,10,10,1,2,2,5,1,1,0,11,7,4,1,7,0,1,0
523875123,2,523875122,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523875124,2,523875122,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523875131,0,,,51,24,27,7,4,3,44,20,24,24,13,11,42,20,22,20,7,13,11,4,7,0,0,0,18,18,5,5,3,1,2,1,1,13,9,4,1,14,1,3,2
523875132,1,,523875043;523875141,23,11,12,6,3,3,36,17,19,22,10,12,32,14,18,14,7,7,3,1,2,0,0,0,6,6,0,3,1,4,1,2,0,11,7,4,1,7,0,0,3
523875133,0,,,30,14,16,3,0,3,27,14,13,18,9,9,27,14,13,9,5,4,2,1,1,0,0,0,8,8,0,1,3,2,1,1,0,8,5,3,1,6,0,0,1
523875134,1,,523875241,23,9,14,3,0,3,25,11,14,18,9,9,23,10,13,7,2,5,6,2,4,0,0,0,6,6,2,0,1,1,2,0,1,5,1,4,2,5,0,1,0
523875141,2,523875132,,10,5,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523875201,1,,523875204,133,67,66,12,8,4,126,62,64,78,39,39,124,61,63,48,23,25,22,9,13,0,0,0,45,45,6,17,9,8,5,1,1,41,29,12,4,32,0,5,9
523875202,0,,,157,80,77,21,12,9,136,68,68,91,46,45,130,64,66,45,22,23,11,4,7,0,0,0,45,45,4,9,11,12,4,2,3,40,28,12,4,28,0,2,5
523875203,0,,,81,37,44,12,5,7,69,32,37,53,24,29,64,30,34,16,8,8,6,1,5,1,0,1,27,27,3,12,1,5,5,1,0,24,17,7,4,12,0,1,4
523875204,2,523875201,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523875211,1,,523875214,60,28,32,6,4,2,59,27,32,32,15,17,57,26,31,27,12,15,12,6,6,0,0,0,18,18,2,5,6,3,2,1,1,18,10,8,3,17,0,1,2
523875214,2,523875211,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523875222,2,523875224,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523875223,0,,,21,9,12,3,0,3,18,9,9,12,6,6,18,9,9,6,3,3,0,0,0,0,0,0,8,8,3,1,1,2,1,0,0,5,3,2,0,4,0,0,1
523875224,1,,523875222,21,12,9,0,0,0,23,13,10,13,8,5,23,13,10,10,5,5,5,2,3,0,0,0,8,8,2,3,2,1,1,0,0,6,4,2,0,6,0,1,2
523875231,0,,,13,7,6,2,2,0,11,5,6,6,3,3,10,4,6,5,2,3,1,0,1,0,0,0,4,4,0,2,0,1,1,0,0,4,3,1,0,3,0,0,2
523875233,1,,523875234,28,14,14,6,4,2,24,11,13,14,6,8,22,11,11,10,5,5,3,1,2,0,0,0,7,7,0,3,1,0,3,1,0,8,5,3,1,5,0,0,1
523875234,2,523875233,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523875241,2,523875134,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523875314,2,523875323,,7,3,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523875321,0,,,34,18,16,3,3,0,31,15,16,20,9,11,30,14,16,11,6,5,6,3,3,0,0,0,13,13,3,3,5,1,0,1,0,10,6,4,0,9,0,2,1
523875322,1,,523875324,19,11,8,2,2,0,21,10,11,13,7,6,21,10,11,8,3,5,6,2,4,0,0,0,8,8,1,4,2,2,0,0,0,8,7,1,1,5,0,1,3
523875323,1,,523875314;523875412;523875413,8,5,3,1,1,0,144,88,56,111,74,37,142,87,55,33,14,19,14,7,7,0,0,0,2,2,2,2,1,1,1,0,0,5,3,2,0,5,0,1,1
523875324,2,523875322,,4,1,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523875331,1,,523875333,14,6,8,3,2,1,22,11,11,16,10,6,17,7,10,6,1,5,1,0,1,0,0,0,5,5,1,3,1,1,1,1,0,7,5,2,0,5,0,1,1
523875333,2,523875331,,11,7,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523875403,1,,523875404,8,4,4,2,2,0,16,7,9,10,5,5,16,7,9,6,2,4,2,0,2,0,0,0,4,4,2,3,2,1,0,0,0,6,5,1,0,5,0,1,0
523875404,2,523875403,,10,5,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523875412,2,523875323,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523875413,2,523875323,,127,80,47,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523875501,1,,523875502,17,9,8,1,1,0,22,11,11,16,8,8,19,10,9,6,3,3,2,1,1,0,0,0,7,7,1,5,1,1,1,0,0,8,8,0,0,4,0,0,3
523875502,2,523875501,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523875503,1,,523875504;523875601;523875602;523875603;523875703;523875801,14,9,5,4,3,1,20,14,6,15,11,4,20,14,6,5,3,2,2,1,1,1,1,0,6,6,8,1,2,2,0,0,0,5,5,0,1,5,1,2,0
523875504,2,523875503,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523875601,2,523875503,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523875602,2,523875503,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523875603,2,523875503,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523875703,2,523875503,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523875801,2,523875503,,2,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523876024,0,,,87,43,44,5,1,4,82,42,40,54,27,27,82,42,40,28,15,13,13,7,6,0,0,0,39,39,11,17,5,5,0,0,1,28,23,5,1,19,1,4,5
523876033,1,,523876034;523876122,61,32,29,5,2,3,68,35,33,42,23,19,65,34,31,26,12,14,8,4,4,0,0,0,34,34,19,15,3,2,0,0,1,21,18,3,1,21,0,10,6
523876034,2,523876033,,7,2,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523876071,0,,,111,50,61,14,5,9,97,45,52,60,27,33,90,43,47,37,18,19,19,10,9,0,0,0,26,26,2,5,4,4,3,1,7,24,10,14,2,20,0,2,1
523876072,0,,,393,197,196,42,19,23,351,178,173,234,124,110,336,170,166,117,54,63,49,21,28,8,5,3,131,131,24,36,29,25,6,4,7,107,73,34,13,78,0,12,17
523876074,0,,,149,73,76,11,7,4,138,66,72,97,50,47,130,61,69,41,16,25,23,8,15,0,0,0,42,42,6,7,8,12,3,2,4,36,14,22,2,28,0,1,3
523876081,1,,523876082,93,47,46,9,4,5,87,44,43,54,29,25,84,42,42,33,15,18,19,9,10,0,0,0,32,32,4,10,8,8,2,1,0,29,21,8,1,21,0,2,8
523876082,2,523876081,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523876084,0,,,197,78,119,22,12,10,175,66,109,50,26,24,168,61,107,125,40,85,102,24,78,0,0,0,23,22,2,5,4,6,5,0,0,20,18,2,3,4,1,0,2
523876122,2,523876033,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523876131,0,,,76,38,38,3,2,1,73,36,37,40,19,21,73,36,37,33,17,16,9,4,5,5,3,2,39,39,12,20,4,3,0,0,0,27,26,1,2,24,0,7,10
523876132,0,,,55,31,24,4,2,2,51,29,22,31,20,11,50,28,22,20,9,11,6,5,1,2,1,1,26,26,8,11,5,1,0,1,0,18,17,1,1,13,0,3,5
523876133,0,,,26,14,12,2,1,1,24,13,11,17,10,7,22,12,10,7,3,4,4,1,3,1,0,1,12,12,4,5,1,1,1,0,0,8,7,1,1,5,0,2,2
523876134,0,,,58,27,31,1,0,1,57,27,30,27,12,15,55,27,28,30,15,15,6,3,3,0,0,0,29,29,8,16,3,1,1,0,0,21,20,1,0,18,0,6,9
